path	state	category	tracked	lines	notes
apps/mobile/app/(app)/share-preview.tsx	review-pending	human	tracked	12	
apps/mobile/app/(app)/skills/index.tsx	review-pending	human	tracked	79	
apps/mobile/app/(app)/translate.tsx	review-pending	human	tracked	524	
apps/mobile/app/(app)/usage.tsx	review-pending	human	tracked	511	
apps/mobile/app/(app)/voice.tsx	review-pending	human	tracked	514	
apps/mobile/app/(app)/widget-setup.tsx	review-pending	human	tracked	15	
apps/mobile/app/(auth)/_layout.tsx	review-pending	human	tracked	14	
apps/mobile/app/(auth)/login.tsx	review-pending	human	tracked	42	
apps/mobile/app/(auth)/reset-password.tsx	review-pending	human	tracked	203	
apps/mobile/app/(public)/_layout.tsx	review-pending	human	tracked	14	
apps/mobile/app/(public)/age-gate.tsx	review-pending	human	tracked	266	
apps/mobile/app/(public)/onboarding.tsx	review-pending	human	tracked	898	
apps/mobile/app/_layout.tsx	review-pending	human	tracked	542	
apps/mobile/app/error.tsx	review-pending	human	tracked	121	
apps/mobile/app/not-found.tsx	review-pending	human	tracked	75	
apps/mobile/assets/adaptive-icon.png	skip-binary	binary-asset	tracked		
apps/mobile/assets/icon.png	skip-binary	binary-asset	tracked		
apps/mobile/assets/notification-icon.png	skip-binary	binary-asset	tracked		
apps/mobile/assets/splash-icon.png	skip-binary	binary-asset	tracked		
apps/mobile/babel.config.js	review-pending	human	tracked	28	
apps/mobile/components/Composer/Composer.tsx	review-pending	human	tracked	70	
apps/mobile/components/Paywall/ProPlusPaywall.tsx	review-pending	human	tracked	253	
apps/mobile/components/agents/AgentCard.tsx	review-pending	human	tracked	99	
apps/mobile/components/agents/AgentStatusBadge.tsx	review-pending	human	tracked	100	
apps/mobile/components/agents/ToolTimeline.tsx	review-pending	human	tracked	260	
apps/mobile/components/auth/LoginForm.tsx	review-pending	human	tracked	120	
apps/mobile/components/auth/OAuthButtons.tsx	review-pending	human	tracked	142	
apps/mobile/components/billing/UpsellCard.tsx	review-pending	human	tracked	124	
apps/mobile/components/chat/AddToChatSheet.tsx	review-pending	human	tracked	855	
apps/mobile/components/chat/ApprovalCard.tsx	review-pending	human	tracked	304	
apps/mobile/components/chat/ArtifactFullScreen.tsx	review-pending	human	tracked	232	
apps/mobile/components/chat/AttachmentPreview.tsx	review-pending	human	tracked	166	
apps/mobile/components/chat/AutoApproveToggle.tsx	review-pending	human	tracked	41	
apps/mobile/components/chat/ChatEmptyState.tsx	review-pending	human	tracked	172	
apps/mobile/components/chat/ChatInput.tsx	review-pending	human	tracked	360	
apps/mobile/components/chat/CitationChip.tsx	review-pending	human	tracked	36	
apps/mobile/components/chat/CodeBlockCopyButton.tsx	review-pending	human	tracked	52	
apps/mobile/components/chat/CollapsibleSources.tsx	review-pending	human	tracked	209	
apps/mobile/components/chat/CommandPalette.tsx	review-pending	human	tracked	99	
apps/mobile/components/chat/ContextWarningChip.tsx	review-pending	human	tracked	77	
apps/mobile/components/chat/ConversationExportSheet.tsx	review-pending	human	tracked	260	
apps/mobile/components/chat/ConversationStarters.tsx	review-pending	human	tracked	156	
apps/mobile/components/chat/FileExportButton.tsx	review-pending	human	tracked	273	
apps/mobile/components/chat/GeneratedImage.tsx	review-pending	human	tracked	151	
apps/mobile/components/chat/ImageFullScreen.tsx	review-pending	human	tracked	264	
apps/mobile/components/chat/ImageGenProgress.tsx	review-pending	human	tracked	227	
apps/mobile/components/chat/InlineArtifactCard.tsx	review-pending	human	tracked	187	
apps/mobile/components/chat/InlineToolCall.tsx	review-pending	human	tracked	266	
apps/mobile/components/chat/MessageBubble.tsx	review-pending	human	tracked	556	
apps/mobile/components/chat/MessageContentRenderer.tsx	review-pending	human	tracked	452	
apps/mobile/components/chat/MessageEditModal.tsx	review-pending	human	tracked	122	
apps/mobile/components/chat/MessageList.tsx	review-pending	human	tracked	276	
apps/mobile/components/chat/ModeSwitchModal.tsx	review-pending	human	tracked	24	
apps/mobile/components/chat/ModeToggle.tsx	review-pending	human	tracked	19	
apps/mobile/components/chat/ModelSelectorButton.tsx	review-pending	human	tracked	71	
apps/mobile/components/chat/PaywallBottomSheet.tsx	review-pending	human	tracked	280	
apps/mobile/components/chat/PerformanceChip.tsx	review-pending	human	tracked	24	
apps/mobile/components/chat/ProjectSelectorBar.tsx	review-pending	human	tracked	229	
apps/mobile/components/chat/ProvenanceFooter.tsx	review-pending	human	tracked	36	
apps/mobile/components/chat/QuotedReplyBar.tsx	review-pending	human	tracked	72	
apps/mobile/components/chat/ReportFlagButton.tsx	review-pending	human	tracked	390	
apps/mobile/components/chat/SendButton.tsx	review-pending	human	tracked	95	
apps/mobile/components/chat/StatusStep.tsx	review-pending	human	tracked	172	
apps/mobile/components/chat/StreamingIndicator.tsx	review-pending	human	tracked	58	
apps/mobile/components/chat/StyleSelector.tsx	review-pending	human	tracked	173	
apps/mobile/components/chat/TaskChips.tsx	review-pending	human	tracked	112	
apps/mobile/components/chat/TemporaryChatToggle.tsx	review-pending	human	tracked	64	
apps/mobile/components/chat/ThinkingBottomSheet.tsx	review-pending	human	tracked	152	
apps/mobile/components/chat/ThinkingLine.tsx	review-pending	human	tracked	63	
apps/mobile/components/chat/ToolAccessSelector.tsx	review-pending	human	tracked	176	
apps/mobile/components/chat/ToolCallCard.tsx	review-pending	human	tracked	223	
apps/mobile/components/chat/TypingIndicator.tsx	review-pending	human	tracked	94	
apps/mobile/components/companion/AgentDashboard.tsx	review-pending	human	tracked	1120	
apps/mobile/components/companion/CompanionDemoWalkthrough.tsx	review-pending	human	tracked	318	
apps/mobile/components/companion/ConnectionStateViews.tsx	review-pending	human	tracked	129	
apps/mobile/components/companion/DesktopInfoCard.tsx	review-pending	human	tracked	77	
apps/mobile/components/companion/ExecutionStream.tsx	review-pending	human	tracked	358	
apps/mobile/components/companion/PairingStatus.tsx	review-pending	human	tracked	178	
apps/mobile/components/companion/QRScanner.tsx	review-pending	human	tracked	346	
apps/mobile/components/companion/StatusBanners.tsx	review-pending	human	tracked	90	
apps/mobile/components/connectors/ConnectorItem.tsx	review-pending	human	tracked	125	
apps/mobile/components/connectors/connectorData.ts	review-pending	human	tracked	152	
apps/mobile/components/drawer/DrawerContent.tsx	review-pending	human	tracked	350	
apps/mobile/components/edge-cases/BatteryLowModal.tsx	review-pending	human	tracked	141	
apps/mobile/components/edge-cases/CloudTeaseModal.tsx	review-pending	human	tracked	135	
apps/mobile/components/edge-cases/FileTooLargeModal.tsx	review-pending	human	tracked	113	
apps/mobile/components/edge-cases/FileUnreadableModal.tsx	review-pending	human	tracked	114	
apps/mobile/components/edge-cases/ImageTooLargeModal.tsx	review-pending	human	tracked	114	
apps/mobile/components/edge-cases/ModelLoadingFirstRunModal.tsx	review-pending	human	tracked	200	
apps/mobile/components/edge-cases/OfflineBanner.tsx	review-pending	human	tracked	129	
apps/mobile/components/edge-cases/StorageFullModal.tsx	review-pending	human	tracked	143	
apps/mobile/components/edge-cases/ThermalThrottleModal.tsx	review-pending	human	tracked	118	
apps/mobile/components/edge-cases/copy.ts	review-pending	human	tracked	82	
apps/mobile/components/edge-cases/index.ts	review-pending	human	tracked	27	
apps/mobile/components/image/ImageWithQuestion.tsx	review-pending	human	tracked	273	
apps/mobile/components/integrations/DeviceIntegrationStatus.tsx	review-pending	human	tracked	302	
apps/mobile/components/integrations/PlatformCard.tsx	review-pending	human	tracked	193	
apps/mobile/components/messaging/ConnectedBadge.tsx	review-pending	human	tracked	72	
apps/mobile/components/messaging/PlatformCard.tsx	review-pending	human	tracked	106	
apps/mobile/components/messaging/PlatformSetupSheet.tsx	review-pending	human	tracked	254	
apps/mobile/components/model-picker/AutoModeCard.tsx	review-pending	human	tracked	68	
apps/mobile/components/model-picker/ModelPickerSheet.tsx	review-pending	human	tracked	382	
apps/mobile/components/model-picker/ModelRow.tsx	review-pending	human	tracked	159	
apps/mobile/components/model-picker/ProviderLogo.tsx	review-pending	human	tracked	91	
apps/mobile/components/onboarding/ByokConsentModal.tsx	review-pending	human	tracked	343	
apps/mobile/components/onboarding/FirstRunDisclosureModal.tsx	review-pending	human	tracked	192	
apps/mobile/components/onboarding/ModeCard.tsx	review-pending	human	tracked	145	
apps/mobile/components/projects/ProjectCard.tsx	review-pending	human	tracked	89	
apps/mobile/components/schedules/QuickSchedule.tsx	review-pending	human	tracked	429	
apps/mobile/components/schedules/RecurrencePicker.tsx	review-pending	human	tracked	346	
apps/mobile/components/schedules/ScheduleCard.tsx	review-pending	human	tracked	216	
apps/mobile/components/schedules/ScheduleForm.tsx	review-pending	human	tracked	292	
apps/mobile/components/schedules/ScheduleRunHistory.tsx	review-pending	human	tracked	183	
apps/mobile/components/settings/AddMemorySheet.tsx	review-pending	human	tracked	112	
apps/mobile/components/settings/MemoryItem.tsx	review-pending	human	tracked	146	
apps/mobile/components/shared/ApprovalModal.tsx	review-pending	human	tracked	279	
apps/mobile/components/shared/ConnectionStatus.tsx	review-pending	human	tracked	95	
apps/mobile/components/shared/DesktopCompanionWidget.tsx	review-pending	human	tracked	389	
apps/mobile/components/sidebar/AutoTagBadge.tsx	review-pending	human	tracked	64	
apps/mobile/components/sidebar/ConversationItem.tsx	review-pending	human	tracked	336	
apps/mobile/components/sidebar/ConversationList.tsx	review-pending	human	tracked	245	
apps/mobile/components/sidebar/SearchBar.tsx	review-pending	human	tracked	66	
apps/mobile/components/sidebar/Sidebar.tsx	review-pending	human	tracked	1	
apps/mobile/components/sidebar/SidebarHeader.tsx	review-pending	human	tracked	84	
apps/mobile/components/sidebar/TagFilter.tsx	review-pending	human	tracked	143	
apps/mobile/components/ui/avatar.tsx	review-pending	human	tracked	41	
apps/mobile/components/ui/badge.tsx	review-pending	human	tracked	39	
apps/mobile/components/ui/bottom-sheet.tsx	review-pending	human	tracked	49	
apps/mobile/components/ui/button.tsx	review-pending	human	tracked	71	
apps/mobile/components/ui/card.tsx	review-pending	human	tracked	15	
apps/mobile/components/ui/input.tsx	review-pending	human	tracked	27	
apps/mobile/components/ui/separator.tsx	review-pending	human	tracked	9	
apps/mobile/components/ui/skeleton.tsx	review-pending	human	tracked	33	
apps/mobile/components/ui/switch.tsx	review-pending	human	tracked	47	
apps/mobile/components/ui/text.tsx	review-pending	human	tracked	17	
apps/mobile/components/voice/RecordingOverlay.tsx	review-pending	human	tracked	157	
apps/mobile/components/voice/VoiceConversationScreen.tsx	review-pending	human	tracked	460	
apps/mobile/components/voice/VoiceInputButton.tsx	review-pending	human	tracked	273	
apps/mobile/components/voice/VoiceRecording.tsx	review-pending	human	tracked	229	
apps/mobile/components/voice/VoiceReview.tsx	review-pending	human	tracked	211	
apps/mobile/components/voice/VoiceSelector.tsx	review-pending	human	tracked	273	
apps/mobile/components/voice/Waveform.tsx	review-pending	human	tracked	165	
apps/mobile/components/waitlist/CloudWaitlistSheet.tsx	review-pending	human	tracked	11	
apps/mobile/detox.config.js	review-pending	human	tracked	87	
apps/mobile/eas.json	review-pending	human	tracked	131	
apps/mobile/global.css	review-pending	human	tracked	3	
apps/mobile/hooks/useBiometricGate.ts	review-pending	human	tracked	135	
apps/mobile/hooks/useNetworkStatus.ts	review-pending	human	tracked	97	
apps/mobile/hooks/useTheme.ts	review-pending	human	tracked	38	
apps/mobile/hooks/useVoicePlayback.ts	review-pending	human	tracked	61	
apps/mobile/jest.config.js	review-pending	human	tracked	40	
apps/mobile/jest.setup.js	review-pending	human	tracked	111	
apps/mobile/lib/abortSignal.ts	review-pending	human	tracked	19	
apps/mobile/lib/biometricFlagStore.ts	review-pending	human	tracked	90	
apps/mobile/lib/clipboard.ts	review-pending	human	tracked	38	
apps/mobile/lib/constants.ts	review-pending	human	tracked	78	
apps/mobile/lib/contentFilter.ts	review-pending	human	tracked	76	
apps/mobile/lib/deviceId.ts	review-pending	human	tracked	33	
apps/mobile/lib/dispatchAgentValidator.ts	review-pending	human	tracked	109	
apps/mobile/lib/dispatchHmac.ts	review-pending	human	tracked	447	
apps/mobile/lib/markdown.ts	review-pending	human	tracked	107	
apps/mobile/lib/mmkv.ts	review-pending	human	tracked	204	
apps/mobile/lib/models.ts	review-pending	human	tracked	159	
apps/mobile/lib/pinning.ts	review-pending	human	tracked	168	
apps/mobile/lib/providerStreamClient.ts	review-pending	human	tracked	117	
apps/mobile/lib/safeOpenURL.ts	review-pending	human	tracked	75	
apps/mobile/lib/secureStorage.ts	review-pending	human	tracked	63	
apps/mobile/lib/sendQueue.ts	review-pending	human	tracked	61	
apps/mobile/lib/tagUtils.ts	review-pending	human	tracked	45	
apps/mobile/lib/theme.ts	review-pending	human	tracked	39	
apps/mobile/lib/v1FeatureFlags.ts	review-pending	human	tracked	72	
apps/mobile/lib/voicePresets.ts	review-pending	human	tracked	73	
apps/mobile/metro.config.js	review-pending	human	tracked	25	
apps/mobile/native/android/AGIAICoreModule.kt	review-pending	human	tracked	174	
apps/mobile/native/android/AGIAICorePackage.kt	review-pending	human	tracked	16	
apps/mobile/native/android/AGITranslateModule.kt	review-pending	human	tracked	124	
apps/mobile/native/android/AGITranslatePackage.kt	review-pending	human	tracked	14	
apps/mobile/native/android/AGIVisionOCR.kt	review-pending	human	tracked	79	
apps/mobile/native/android/AGIVisionOCRPackage.kt	review-pending	human	tracked	16	
apps/mobile/native/android/withAGIAICore.cjs	review-pending	human	tracked	124	
apps/mobile/native/android/withAGITranslate.cjs	review-pending	human	tracked	118	
apps/mobile/native/android/withAGIVisionOCR.cjs	review-pending	human	tracked	121	
apps/mobile/native/ios/AGITranslate.m	review-pending	human	tracked	17	
apps/mobile/native/ios/AGITranslate.swift	review-pending	human	tracked	97	
apps/mobile/native/ios/AGIVisionOCR.m	review-pending	human	tracked	10	
apps/mobile/native/ios/AGIVisionOCR.swift	review-pending	human	tracked	90	
apps/mobile/native/ios/withAGINativeModulesIOS.cjs	review-pending	human	tracked	167	
apps/mobile/nativewind-env.d.ts	review-pending	human	tracked	1	
apps/mobile/package.json	review-pending	human	tracked	124	
apps/mobile/scripts/release/README.md	review-pending	human	tracked	381	
apps/mobile/scripts/release/_lib.sh	review-pending	human	tracked	76	
apps/mobile/scripts/release/android-beta.sh	review-pending	human	tracked	49	
apps/mobile/scripts/release/android-prod.sh	review-pending	human	tracked	41	
apps/mobile/scripts/release/ios-beta.sh	review-pending	human	tracked	50	
apps/mobile/scripts/release/ios-prod.sh	review-pending	human	tracked	53	
apps/mobile/scripts/release/preflight.sh	review-pending	human	tracked	85	
apps/mobile/scripts/release/submit-android.sh	review-pending	human	tracked	46	
apps/mobile/scripts/release/submit-ios.sh	review-pending	human	tracked	48	
apps/mobile/scripts/screenshots/README.md	review-pending	human	tracked	151	
apps/mobile/scripts/screenshots/jest.detox.config.js	review-pending	human	tracked	19	
apps/mobile/scripts/screenshots/pipeline.ts	review-pending	human	tracked	275	
apps/mobile/scripts/screenshots/specs/01-multi-provider.spec.ts	review-pending	human	tracked	109	
apps/mobile/scripts/screenshots/specs/02-onboarding-local.spec.ts	review-pending	human	tracked	124	
apps/mobile/scripts/screenshots/specs/03-chat-first-message.spec.ts	review-pending	human	tracked	72	
apps/mobile/scripts/screenshots/specs/04-mode-toggle-to-waitlist.spec.ts	review-pending	human	tracked	119	
apps/mobile/scripts/screenshots/specs/05-image-with-question.spec.ts	review-pending	human	tracked	117	
apps/mobile/scripts/screenshots/specs/06-voice-record-and-send.spec.ts	review-pending	human	tracked	111	
apps/mobile/secrets/.gitignore	review-pending	human	tracked	6	
apps/mobile/secrets/.gitkeep	review-pending	human	tracked	0	
apps/mobile/secrets/README.md	review-pending	human	tracked	21	
apps/mobile/services/ageGate.ts	review-pending	human	tracked	207	
apps/mobile/services/api.ts	review-pending	human	tracked	297	
apps/mobile/services/autotag.ts	review-pending	human	tracked	67	
apps/mobile/services/backgroundFetch.ts	review-pending	human	tracked	132	
apps/mobile/services/billing.ts	review-pending	human	tracked	27	
apps/mobile/services/companion.ts	review-pending	human	tracked	331	
apps/mobile/services/companionNotifications.ts	review-pending	human	tracked	171	
apps/mobile/services/complianceLedger.ts	review-pending	human	tracked	19	
apps/mobile/services/contentReport.ts	review-pending	human	tracked	138	
apps/mobile/services/contextBudgeter.ts	review-pending	human	tracked	91	
apps/mobile/services/conversationSync.ts	review-pending	human	tracked	448	
apps/mobile/services/desktopStatus.ts	review-pending	human	tracked	88	
apps/mobile/services/deviceIntegrations.ts	review-pending	human	tracked	156	
apps/mobile/services/dispatchRealtime.ts	review-pending	human	tracked	182	
apps/mobile/services/docParser.ts	review-pending	human	tracked	294	
apps/mobile/services/fileCreation.ts	review-pending	human	tracked	356	
apps/mobile/services/healthData.ts	review-pending	human	tracked	175	
apps/mobile/services/healthKitPermission.ts	review-pending	human	tracked	25	
apps/mobile/services/healthKitQuery.ts	review-pending	human	tracked	302	
apps/mobile/services/heartbeat.ts	review-pending	human	tracked	160	
apps/mobile/services/imagegen.ts	review-pending	human	tracked	79	
apps/mobile/services/languageQA.ts	review-pending	human	tracked	149	
apps/mobile/services/mcp.ts	review-pending	human	tracked	93	
apps/mobile/services/memory.ts	review-pending	human	tracked	97	
apps/mobile/services/memoryCompactor.ts	review-pending	human	tracked	110	
apps/mobile/services/memoryImport.ts	review-pending	human	tracked	300	
apps/mobile/services/messaging.ts	review-pending	human	tracked	72	
apps/mobile/services/modelCatalog.ts	review-pending	human	tracked	122	
apps/mobile/services/notifications.ts	review-pending	human	tracked	668	
apps/mobile/services/ocr.ts	review-pending	human	tracked	33	
apps/mobile/services/offlineQueue.ts	review-pending	human	tracked	265	
apps/mobile/services/performanceMonitor.ts	review-pending	human	tracked	273	
apps/mobile/services/ragChunker.ts	review-pending	human	tracked	127	
apps/mobile/services/ragIndex.ts	review-pending	human	tracked	205	
apps/mobile/services/realtime.ts	review-pending	human	tracked	239	
apps/mobile/services/schedules.ts	review-pending	human	tracked	83	
apps/mobile/services/secureFetch.ts	review-pending	human	tracked	48	
apps/mobile/services/skills.ts	review-pending	human	tracked	78	
apps/mobile/services/streaming.ts	review-pending	human	tracked	443	
apps/mobile/services/supabase.ts	review-pending	human	tracked	141	
apps/mobile/services/tierGuard.ts	review-pending	human	tracked	122	
apps/mobile/services/translateService.ts	review-pending	human	tracked	191	
apps/mobile/services/tts.ts	review-pending	human	tracked	117	
apps/mobile/services/usage.ts	review-pending	human	tracked	50	
apps/mobile/services/vision.ts	review-pending	human	tracked	162	
apps/mobile/services/voice.ts	review-pending	human	tracked	215	
apps/mobile/services/voiceInput.ts	review-pending	human	tracked	272	
apps/mobile/services/voiceOutput.ts	review-pending	human	tracked	73	
apps/mobile/services/waitlist.ts	review-pending	human	tracked	11	
apps/mobile/src/.eslint-import-boundaries.example.json	review-pending	human	tracked	26	
apps/mobile/src/README.md	review-pending	human	tracked	47	
apps/mobile/src/core/index.ts	review-pending	human	tracked	3	
apps/mobile/src/entry/index.ts	review-pending	human	tracked	3	
apps/mobile/src/features/compare/index.tsx	review-pending	human	tracked	533	
apps/mobile/src/features/feedback/index.tsx	review-pending	human	tracked	157	
apps/mobile/src/features/index.ts	review-pending	human	tracked	3	
apps/mobile/src/features/settings/capabilities/index.tsx	review-pending	human	tracked	138	
apps/mobile/src/features/settings/index.tsx	review-pending	human	tracked	639	
apps/mobile/src/features/settings/notifications/index.tsx	review-pending	human	tracked	479	
apps/mobile/src/features/settings/personalization/index.tsx	review-pending	human	tracked	389	
apps/mobile/src/features/share-preview/index.tsx	review-pending	human	tracked	198	
apps/mobile/src/features/waitlist/CloudWaitlistSheet.tsx	review-pending	human	tracked	466	
apps/mobile/src/features/waitlist/index.ts	review-pending	human	tracked	15	
apps/mobile/src/features/waitlist/service.ts	review-pending	human	tracked	103	
apps/mobile/src/features/waitlist/store.ts	review-pending	human	tracked	72	
apps/mobile/src/features/widget-setup/index.tsx	review-pending	human	tracked	339	
apps/mobile/src/integrations/index.ts	review-pending	human	tracked	3	
apps/mobile/src/platform/index.ts	review-pending	human	tracked	3	
apps/mobile/src/storage/index.ts	review-pending	human	tracked	3	
apps/mobile/src/ui/index.ts	review-pending	human	tracked	3	
apps/mobile/storage/db.ts	review-pending	human	tracked	48	
apps/mobile/storage/docChunks.ts	review-pending	human	tracked	75	
apps/mobile/storage/index.ts	review-pending	human	tracked	24	
apps/mobile/storage/installedModels.ts	review-pending	human	tracked	19	
apps/mobile/storage/memory.ts	review-pending	human	tracked	138	
apps/mobile/storage/migrations.ts	review-pending	human	tracked	113	
apps/mobile/storage/types.ts	review-pending	human	tracked	59	
apps/mobile/store-listing/FOUNDER-SUBMISSION-CHECKLIST.md	review-pending	human	tracked	310	
apps/mobile/store-listing/LISTING-METADATA-ANDROID.json	review-pending	human	tracked	103	
apps/mobile/store-listing/LISTING-METADATA-IOS.json	review-pending	human	tracked	105	
apps/mobile/store-listing/screenshots/specs/AND-01.md	review-pending	human	tracked	61	
apps/mobile/store-listing/screenshots/specs/AND-02.md	review-pending	human	tracked	58	
apps/mobile/store-listing/screenshots/specs/AND-03.md	review-pending	human	tracked	58	
apps/mobile/store-listing/screenshots/specs/AND-04.md	review-pending	human	tracked	65	
apps/mobile/store-listing/screenshots/specs/AND-05.md	review-pending	human	tracked	76	
apps/mobile/store-listing/screenshots/specs/AND-06.md	review-pending	human	tracked	58	
apps/mobile/store-listing/screenshots/specs/AND-07.md	review-pending	human	tracked	48	
apps/mobile/store-listing/screenshots/specs/AND-08.md	review-pending	human	tracked	43	
apps/mobile/store-listing/screenshots/specs/AND-09.md	review-pending	human	tracked	44	
apps/mobile/store-listing/screenshots/specs/AND-10.md	review-pending	human	tracked	50	
apps/mobile/store-listing/screenshots/specs/AND-11.md	review-pending	human	tracked	48	
apps/mobile/store-listing/screenshots/specs/AND-12.md	review-pending	human	tracked	44	
apps/mobile/store-listing/screenshots/specs/AND-13.md	review-pending	human	tracked	49	
apps/mobile/store-listing/screenshots/specs/AND-14.md	review-pending	human	tracked	42	
apps/mobile/store-listing/screenshots/specs/AND-15.md	review-pending	human	tracked	44	
apps/mobile/store-listing/screenshots/specs/AND-16.md	review-pending	human	tracked	49	
apps/mobile/store-listing/screenshots/specs/AND-17.md	review-pending	human	tracked	47	
apps/mobile/store-listing/screenshots/specs/AND-18.md	review-pending	human	tracked	45	
apps/mobile/store-listing/screenshots/specs/IOS-01.md	review-pending	human	tracked	45	
apps/mobile/store-listing/screenshots/specs/IOS-02.md	review-pending	human	tracked	25	
apps/mobile/store-listing/screenshots/specs/IOS-03.md	review-pending	human	tracked	28	
apps/mobile/store-listing/screenshots/specs/IOS-04.md	review-pending	human	tracked	36	
apps/mobile/store-listing/screenshots/specs/IOS-05.md	review-pending	human	tracked	36	
apps/mobile/store-listing/screenshots/specs/IOS-06.md	review-pending	human	tracked	29	
apps/mobile/store-listing/screenshots/specs/IOS-07.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-08.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-09.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-10.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-11.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-12.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-13.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-14.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-15.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-16.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-17.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-18.md	review-pending	human	tracked	26	
apps/mobile/store-listing/screenshots/specs/IOS-19.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-20.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-21.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-22.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-23.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-24.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-25.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-26.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-27.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-28.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-29.md	review-pending	human	tracked	27	
apps/mobile/store-listing/screenshots/specs/IOS-30.md	review-pending	human	tracked	27	
apps/mobile/stores/agentControlStore.ts	review-pending	human	tracked	209	
apps/mobile/stores/agentStore.ts	review-pending	human	tracked	142	
apps/mobile/stores/authStore.ts	review-pending	human	tracked	231	
apps/mobile/stores/chat/chatExecutionStore.ts	review-pending	human	tracked	620	
apps/mobile/stores/chat/chatMessageStore.ts	review-pending	human	tracked	262	
apps/mobile/stores/chat/chatViewStore.ts	review-pending	human	tracked	160	
apps/mobile/stores/chatStore.ts	review-pending	human	tracked	196	
apps/mobile/stores/connectionStore.ts	review-pending	human	tracked	898	
apps/mobile/stores/crossDeviceStore.ts	review-pending	human	tracked	210	
apps/mobile/stores/desktopStatusStore.ts	review-pending	human	tracked	72	
apps/mobile/stores/dispatchStore.ts	review-pending	human	tracked	158	
apps/mobile/stores/integrationStore.ts	review-pending	human	tracked	374	
apps/mobile/stores/memoryStore.ts	review-pending	human	tracked	239	
apps/mobile/stores/messagingStore.ts	review-pending	human	tracked	187	
apps/mobile/stores/modelStore.ts	review-pending	human	tracked	127	
apps/mobile/stores/notificationPrefsStore.ts	review-pending	human	tracked	183	
apps/mobile/stores/projectStore.ts	review-pending	human	tracked	90	
apps/mobile/stores/scheduleStore.ts	review-pending	human	tracked	233	
apps/mobile/stores/settingsStore.ts	review-pending	human	tracked	153	
apps/mobile/stores/tierStore.ts	review-pending	human	tracked	137	
apps/mobile/stores/waitlistStore.ts	review-pending	human	tracked	11	
apps/mobile/tailwind.config.js	review-pending	human	tracked	69	
apps/mobile/tsconfig.json	review-pending	human	tracked	16	
apps/mobile/types/chat.ts	review-pending	human	tracked	151	
apps/mobile/types/navigation.ts	review-pending	human	tracked	77	
apps/sandbox/README.md	review-pending	human	tracked	141	
apps/sandbox/index.html	review-pending	human	tracked	303	
apps/sandbox/package.json	review-pending	human	tracked	11	
apps/sandbox/vercel.json	review-pending	human	tracked	40	
apps/web/.agiworkforce/skills	review-pending	human	tracked		unreadable-as-text
apps/web/.env.example	review-pending	human	tracked	29	
apps/web/.gitignore	review-pending	human	tracked	50	
apps/web/E2E_TESTS_COMPLETE.txt	review-pending	human	tracked	340	
apps/web/__tests__/api/agents-execute.test.ts	review-pending	human	tracked	411	
apps/web/__tests__/api/auth-callback.test.ts	review-pending	human	tracked	180	
apps/web/__tests__/api/chat-conversation-single.test.ts	review-pending	human	tracked	463	
apps/web/__tests__/api/chat-conversations.test.ts	review-pending	human	tracked	386	
apps/web/__tests__/api/chat-messages.test.ts	review-pending	human	tracked	857	
apps/web/__tests__/api/checkout.test.ts	review-pending	human	tracked	177	
apps/web/__tests__/api/completion-fence-strip.test.ts	review-pending	human	tracked	220	
apps/web/__tests__/api/credit-topup.test.ts	review-pending	human	tracked	464	
apps/web/__tests__/api/credits-balance.test.ts	review-pending	human	tracked	302	
apps/web/__tests__/api/csrf.test.ts	review-pending	human	tracked	338	
apps/web/__tests__/api/device-approve.test.ts	review-pending	human	tracked	380	
apps/web/__tests__/api/device-link.test.ts	review-pending	human	tracked	325	
apps/web/__tests__/api/device-poll.test.ts	review-pending	human	tracked	427	
